id,coc,con,brc,brn,OC,BC,BCM,MBCV,MBCDNC,MBC,SC,SCA,ST,cocbrc,Rank,Avg,College,Collegeadd1,District,Pincode,Location,Col Sel,Col All,Col Rank,Brn Sel,Brn all,Brn Rank,Loc Sel,Loc All,Loc Rank,Filter,Sel-all,Fin-Filter,Over-all Rank
62b0bb278da21573831b4b19,2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi Post, Erode District 638057",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,158.78,126.67,,,136.67,,148.9,156.845,,2707EI,136.67,145.573,Erode Sengunthar Engineering College (Autonomous),Thudupathi Post,Erode,638057,"Erode, Tamil Nadu, India",FALSE,FALSE,65,TRUE,FALSE,53,FALSE,FALSE,55,FALSE,FALSE,FALSE,173
62b0bb268da21573831b4880,1450,"Loyola-ICAM College of Engineering and Technology, Loyola College Campus, Nungambakkam, Chennai 600034",CS,COMPUTER SCIENCE AND ENGINEERING,192,190.5,192,189.5,187.11,,186.5,166,,1450CS,376.61,186.23,Loyola-ICAM College of Engineering and Technology,Loyola College Campus;Nungambakkam,Chennai,600034,"Chennai, Tamil Nadu, India",FALSE,FALSE,54,TRUE,FALSE,50,TRUE,TRUE,51,FALSE,TRUE,TRUE,155
62b0bb278da21573831b4d6d,3821,"A R J College of Engineering and Technology, Mannargudi Taluk, Thiruvarur District 614001",CS,COMPUTER SCIENCE AND ENGINEERING,140.275,127.175,120.55,,136.85,,123.56,,,3821CS,136.85,129.682,A R J College of Engineering and Technology,Mannargudi Taluk,Thiruvarur,614001,"Thiruvarur, Tamil Nadu, India",FALSE,FALSE,61,TRUE,FALSE,50,FALSE,FALSE,59,FALSE,FALSE,FALSE,170
62b0bb288da21573831b4e87,4954,"Dr. Sivanthi Aditanar College of Engineering, Tiruchendur, Thoothukudi District 628215",ME,MECHANICAL ENGINEERING,144.25,126.5,143.185,,136.985,,,,,4954ME,136.985,137.73,Dr. Sivanthi Aditanar College of Engineering,Tiruchendur,Thoothukudi,628215,"Thoothukudi, Tamil Nadu, India",FALSE,FALSE,61,FALSE,FALSE,53,FALSE,FALSE,57,FALSE,FALSE,FALSE,171
62b0bb288da21573831b4f15,4989,"P S N Engineering College, Melathediyoor, Tirunelveli District 627152",CS,COMPUTER SCIENCE AND ENGINEERING,162.955,137.275,,,136.99,,86,129.19,,4989CS,136.99,130.482,P S N Engineering College,Melathediyoor,Tirunelveli,627152,"Tirunelveli, Tamil Nadu, India",FALSE,FALSE,69,TRUE,FALSE,50,FALSE,FALSE,55,FALSE,FALSE,FALSE,174
62b0bb288da21573831b5007,5990,"Latha Mathavan Engineering College, Kidaripatti Post, Alagarkoil (Via), Melur Taluk, Madurai District 625301",CS,COMPUTER SCIENCE AND ENGINEERING,152.27,138.985,138.385,,137.5,,143.56,,,5990CS,137.5,142.14,Latha Mathavan Engineering College," Kidaripatti Post, Alagarkoil (Via), Melur Taluk",Madurai,625301,"Madurai, Tamil Nadu, India",FALSE,FALSE,74,TRUE,FALSE,50,FALSE,FALSE,52,FALSE,FALSE,FALSE,176
62b0bb288da21573831b4e62,4944,"Arunachala College of Engineering for Women, Thanka Gardens, Manavilai, Vellichanthai, Nagercoil, Kanyakumari District 629203",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,167.01,115.19,159.38,,137.615,,154.275,,,4944EC,137.615,146.694,Arunachala College of Engineering for Women," Thanka Gardens, Manavilai, Vellichanthai, Nagercoil",Kanyakumari,629203,"Kanyakumari, Tamil Nadu, India",FALSE,FALSE,63,TRUE,FALSE,25,FALSE,FALSE,58,FALSE,FALSE,FALSE,146
62b0bb288da21573831b4f70,5502,"Sree Raaja Raajan College of Engineering & Technology, Amaravathi Village, Amaravathi Pudur Post, Karaikudi, Sivagangai District 630301",ME,MECHANICAL ENGINEERING,139.815,,,,137.705,,,,,5502ME,137.705,138.76,Sree Raaja Raajan College of Engineering & Technology," Amaravathi Village, Amaravathi Pudur Post, Karaikudi",Sivagangai,630301,"Sivagangai, Tamil Nadu, India",FALSE,FALSE,65,FALSE,FALSE,53,FALSE,FALSE,54,FALSE,FALSE,FALSE,172
62b0bb268da21573831b4609,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",MA,MATERIAL SCIENCE AND ENGINEERING (SS),192,190.755,188.065,186.505,188,190.86,184.92,171.625,,1MA,565.365,186.59125,University Departments of Anna University," Chennai - CEG Campus;Sardar Patel Road, Guindy",Chennai,600025,"Chennai, Tamil Nadu, India",FALSE,FALSE,51,FALSE,FALSE,54,TRUE,TRUE,51,FALSE,TRUE,TRUE,156
62b0bb278da21573831b4dce,3908,"Mount Zion College of Engineering and Technology, Pilivalam Post, Pudukkottai District 622507",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,145.85,,144.385,,138.67,,136.56,,,3908EE,138.67,141.36625,Mount Zion College of Engineering and Technology,Pilivalam Post,Pudukkottai,622507,"Pudukkottai, Tamil Nadu, India",FALSE,FALSE,68,TRUE,FALSE,52,TRUE,FALSE,65,FALSE,FALSE,FALSE,185
62b0bb268da21573831b4608,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",IE,INDUSTRIAL ENGINEERING,192,191.42,190.3,189.585,189,191.5,187.065,179.815,,1IE,570.085,188.835625,University Departments of Anna University," Chennai - CEG Campus;Sardar Patel Road, Guindy",Chennai,600025,"Chennai, Tamil Nadu, India",FALSE,FALSE,51,FALSE,FALSE,54,TRUE,TRUE,51,FALSE,TRUE,TRUE,156
62b0bb278da21573831b4c51,2758,"J K K Muniraja College of Technology, T N Palayam, Gobi Taluk, Erode District 638506",IT,INFORMATION TECHNOLOGY,155.9,120.615,,138.915,,,149.295,151.205,123.85,2758IT,138.915,139.9633333,J K K Muniraja College of Technology," T N Palayam, Gobi Taluk",Erode,638506,"Erode, Tamil Nadu, India",FALSE,FALSE,69,TRUE,FALSE,52,FALSE,FALSE,55,FALSE,FALSE,FALSE,176
62b0bb268da21573831b48fe,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",FS,FOOD TECHNOLOGY (SS),191.735,190.77,189.42,188.405,187.82,,184.685,181.935,,2FS,376.225,187.8242857,University Departments of Anna University," Chennai - ACT Campus;Sardar Patel Road, Guindy",Chennai,600025,"Chennai, Tamil Nadu, India",FALSE,TRUE,51,FALSE,FALSE,54,TRUE,TRUE,51,FALSE,TRUE,TRUE,156
62b0bb278da21573831b4b04,2705,"C S I College of Engineering, Ketti, The Nilgiris 643215",IT,INFORMATION TECHNOLOGY,163.35,151.67,,,139.25,,138.67,,,2705IT,139.25,148.235,C S I College of Engineering,Ketti,Nilgiris,643215,"TheNilgiris, Tamil Nadu, India",FALSE,FALSE,68,TRUE,FALSE,52,FALSE,FALSE,68,FALSE,FALSE,FALSE,188
62b0bb288da21573831b4e8a,4955,"Francis Xavier Engineering College (Autonomous), Vannarpettai, Tirunelveli District 627003",CE,CIVIL  ENGINEERING,158.375,141.67,139.265,,139.44,,137.26,,,4955CE,139.44,143.202,Francis Xavier Engineering College (Autonomous),Vannarpettai,Tirunelveli,627003,"Tirunelveli, Tamil Nadu, India",FALSE,FALSE,60,FALSE,FALSE,53,FALSE,FALSE,55,FALSE,FALSE,FALSE,168
62b0bb278da21573831b4aa7,2650,"Christ the King Engineering College, Cecilia Gardens, Chikkarampalayam Village, Coimbatore District 641104",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,149.7,125.175,,,139.475,,142.415,,,2650EC,139.475,139.19125,Christ the King Engineering College," Cecilia Gardens, Chikkarampalayam Village",Coimbatore,641104,"Coimbatore, Tamil Nadu, India",FALSE,FALSE,74,TRUE,FALSE,25,TRUE,FALSE,51,FALSE,FALSE,FALSE,150
62b0bb288da21573831b4f2e,4994,"J P College of Engineering, College Road, Ayakudy, Tenkasi Taluk, Tenkasi District 627852",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,152.815,125.24,87,,139.825,,144.505,,,4994EC,139.825,129.877,J P College of Engineering," College Road, Ayakudy, Tenkasi Taluk",Tenkasi,627852,"Tenkasi, Tamil Nadu, India",FALSE,FALSE,69,TRUE,FALSE,25,FALSE,FALSE,69,FALSE,FALSE,FALSE,163
62b0bb278da21573831b4cee,3786,"M.A.M. School of Engineering, Siruganur, Tiruchirappalli District 621105",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,156.815,144.635,133.615,,139.95,,123.67,,,3786EC,139.95,139.737,M.A.M. School of Engineering,Siruganur,Trichy-Tiruchirappalli,621105,"Trichy-Tiruchirappalli, Tamil Nadu, India",FALSE,FALSE,68,TRUE,FALSE,25,FALSE,FALSE,57,FALSE,FALSE,FALSE,150
62b0bb278da21573831b4d00,3803,"Anjalai Ammal-Mahalingam Engineering College, Kovilvenni, Thiruvarur District 614403",CE,CIVIL  ENGINEERING,143.56,123.85,,,140.12,,102.5,,,3803CE,140.12,127.5075,Anjalai Ammal-Mahalingam Engineering College,Kovilvenni,Thiruvarur,614403,"Thiruvarur, Tamil Nadu, India",FALSE,FALSE,59,FALSE,FALSE,53,FALSE,FALSE,59,FALSE,FALSE,FALSE,171
62b0bb288da21573831b4fef,5935,"Fatima Michael College of Engineering & Technology, Sengottai Village, Sivagangai Main Road, Madurai District 625020",AU,AUTOMOBILE ENGINEERING,143.9,,,,140.605,,139.9,127.135,,5935AU,140.605,137.885,Fatima Michael College of Engineering & Technology," Sengottai Village, Sivagangai Main Road",Madurai,625020,"Madurai, Tamil Nadu, India",FALSE,FALSE,71,FALSE,FALSE,54,FALSE,FALSE,52,FALSE,FALSE,FALSE,177
62b0bb268da21573831b489f,1505,"C Abdul Hakeem College of Engineering and Technology, Melvisharam, Ranipet District 632509",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,157.525,138.5,145.045,140.61,,,,,,1505EC,140.61,145.42,C Abdul Hakeem College of Engineering and Technology,Melvisharam,Ranipet,632509,"Ranipet, Tamil Nadu, India",FALSE,FALSE,63,TRUE,FALSE,25,FALSE,FALSE,61,FALSE,FALSE,FALSE,149
62b0bb268da21573831b4807,1412,"Mailam Engineering College, Mailam, Villupuram District 604304",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,149.18,135.42,122,140.705,,,135.19,,,1412EC,140.705,136.499,Mailam Engineering College,Mailam,Villupuram,604304,"Villupuram, Tamil Nadu, India",FALSE,FALSE,67,TRUE,FALSE,25,FALSE,FALSE,59,FALSE,FALSE,FALSE,151
62b0bb288da21573831b4e0e,4672,"Stella Marys College of Engineering, Arunthengan Vilai, Azhikal Post, Kanyakumari District 629202",ME,MECHANICAL ENGINEERING,157.77,141.435,149.665,,140.76,,,153.67,,4672ME,140.76,148.66,Stella Marys College of Engineering," Arunthengan Vilai, Azhikal Post",Kanyakumari,629202,"Kanyakumari, Tamil Nadu, India",FALSE,FALSE,66,FALSE,FALSE,53,FALSE,FALSE,58,FALSE,FALSE,FALSE,177
62b0bb278da21573831b4c43,2753,"P P G Institute of Technology, Vilankurichi Village, Coimbatore District 641035",BM,BIO MEDICAL ENGINEERING,149.275,145.1,,,140.99,,94.5,,,2753BM,140.99,132.46625,P P G Institute of Technology,Vilankurichi Village,Coimbatore,641035,"Coimbatore, Tamil Nadu, India",FALSE,FALSE,68,TRUE,FALSE,53,TRUE,FALSE,51,FALSE,FALSE,FALSE,172
62b0bb288da21573831b4ffd,5942,"Ultra College of Engineering and  Technology, Kodikulam, 1 Bit Village, Madurai-Chennai Highway, Madurai District 625104",CS,COMPUTER SCIENCE AND ENGINEERING,159.32,120.045,156.92,,,141.135,125.845,,,5942CS,141.135,140.653,Ultra College of Engineering and  Technology," Kodikulam, 1 Bit Village, Madurai-Chennai Highway",Madurai,625104,"Madurai, Tamil Nadu, India",FALSE,FALSE,70,TRUE,FALSE,50,FALSE,FALSE,52,FALSE,FALSE,FALSE,172
62b0bb268da21573831b4750,1303,"Anand Institute of Higher Technology, Old Mahabalipuram Road (OMR), Kazhipattur, Chengalpattu District  603103",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,153.33,131,146.745,,141.275,,,,,1303EE,141.275,143.0875,Anand Institute of Higher Technology," Old Mahabalipuram Road (OMR), Kazhipattur",Chengalpattu,603103,"Chengalpattu, Tamil Nadu, India",FALSE,FALSE,65,TRUE,FALSE,52,FALSE,FALSE,51,FALSE,FALSE,FALSE,168
62b0bb288da21573831b4ee9,4975,"Dr. G U Pope College of Engineering, Sawyerpuram, Thoothukudi District  628251",CS,COMPUTER SCIENCE AND ENGINEERING,156.715,129.33,,,141.325,,136.63,,,4975CS,141.325,141,Dr. G U Pope College of Engineering,Sawyerpuram,Thoothukudi,628251,"Thoothukudi, Tamil Nadu, India",FALSE,FALSE,72,TRUE,FALSE,50,FALSE,FALSE,57,FALSE,FALSE,FALSE,179
62b0bb278da21573831b4d95,3833,"Parisutham Institute of Technology and Science, Ring Road, Nanjikottai, Thanjavur District 613006",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,154.53,127.635,150.155,,141.33,,142,,,3833EC,141.33,143.13,Parisutham Institute of Technology and Science," Ring Road, Nanjikottai",Thanjavur,613006,"Thanjavur, Tamil Nadu, India",FALSE,FALSE,65,TRUE,FALSE,25,TRUE,TRUE,58,FALSE,TRUE,TRUE,148
62b0bb268da21573831b4976,2349,"Dhaanish Ahmed Institute of Technology, Pichanur Post, (Near K G Chavadi), Coimbatore District 641105",CS,COMPUTER SCIENCE AND ENGINEERING,160.045,137.11,155.945,,141.47,,118.5,,,2349CS,141.47,142.614,Dhaanish Ahmed Institute of Technology," Pichanur Post, (Near K G Chavadi)",Coimbatore,641105,"Coimbatore, Tamil Nadu, India",FALSE,FALSE,70,TRUE,FALSE,50,TRUE,FALSE,51,FALSE,FALSE,FALSE,171
62b0bb268da21573831b4683,1126,"J N N Institute of Engineering, Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,145.56,126.67,,,,141.475,129.53,,,1126EC,141.475,135.80875,J N N Institute of Engineering," Ushaa Garden, Kannigaipair Village, Uthukottai Taluk",Thiruvallur,601102,"Thiruvallur, Tamil Nadu, India",FALSE,FALSE,67,TRUE,FALSE,25,TRUE,FALSE,54,FALSE,FALSE,FALSE,146
62b0bb268da21573831b4956,2338,"Asian College of Engineering and Technology, Asian College Road, Kondayampalayam, Near Saravanampatti, Coimbatore District 641110",AG,AGRICULTURE ENGINEERING,144.24,100,,,141.475,,124.045,136.24,,2338AG,141.475,129.2,Asian College of Engineering and Technology," Asian College Road, Kondayampalayam, Near Saravanampatti",Coimbatore,641110,"Coimbatore, Tamil Nadu, India",FALSE,FALSE,72,FALSE,FALSE,59,TRUE,FALSE,51,FALSE,FALSE,FALSE,182
62b0bb268da21573831b46d8,1212,"Rajiv Gandhi College of Engineering, Nemili, Sriperumpudur Taluk, Kancheepuram District 602105",PE,PETROLEUM ENGINEERING,144.5,119,,141.5,,,98.5,,,1212PE,141.5,125.875,Rajiv Gandhi College of Engineering," Nemili, Sriperumpudur Taluk",Kancheepuram,602105,"Kancheepuram, Tamil Nadu, India",FALSE,FALSE,69,FALSE,FALSE,67,FALSE,FALSE,53,FALSE,FALSE,FALSE,189
62b0bb278da21573831b4d4a,3813,"Oxford Engineering College,Karumandapam,Pirattiyur,Trichy-620 009",IT,INFORMATION TECHNOLOGY,148.615,107,,,141.63,,132.56,,,3813IT,141.63,132.45125,Oxford Engineering College,"Karumandapam,Pirattiyur",Trichy-Tiruchirappalli,620009,"Trichy-Tiruchirappalli, Tamil Nadu, India",FALSE,FALSE,73,TRUE,FALSE,52,FALSE,FALSE,57,FALSE,FALSE,FALSE,182
62b0bb268da21573831b4718,1226,"P T Lee Chengalvaraya Naicker College of Engineering and Technology, Oovery, Veliyur Post, Kancheepuram District 631 502",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,151,,,141.65,,,,,,1226EE,141.65,146.325,P T Lee Chengalvaraya Naicker College of Engineering and Technology," Oovery, Veliyur Post",Kancheepuram,631502,"Kancheepuram, Tamil Nadu, India",FALSE,FALSE,67,TRUE,FALSE,52,FALSE,FALSE,53,FALSE,FALSE,FALSE,172
62b0bb288da21573831b4e24,4680,"AAA College of Engineering and Technology, Kamarajar Educational Road, Amathur Village, Sivakasi, Virudhunagar District 626005",ME,MECHANICAL ENGINEERING,153.86,125.525,,,141.815,,118.1,131.67,,4680ME,141.815,134.194,AAA College of Engineering and Technology," Kamarajar Educational Road, Amathur Village, Sivakasi",Virudhunagar,626005,"Virudhunagar, Tamil Nadu, India",FALSE,FALSE,63,FALSE,FALSE,53,FALSE,FALSE,55,FALSE,FALSE,FALSE,171
62b0bb288da21573831b4e43,4928,"MAR Ephraem College of Engineering & Technology, Malankara Hills, Elavuvillai, Marthandam, Kanyakumari District 629171",ME,MECHANICAL ENGINEERING,146.825,113.045,,,,142.035,,,,4928ME,142.035,133.9683333,MAR Ephraem College of Engineering & Technology," Malankara Hills, Elavuvillai, Marthandam",Kanyakumari,629171,"Kanyakumari, Tamil Nadu, India",FALSE,FALSE,65,FALSE,FALSE,53,FALSE,FALSE,58,FALSE,FALSE,FALSE,176
62b0bb288da21573831b4f0f,4984,"Marthandam College of Engineering & Technology, Kuttakuzhi, Veeyanoor Post, Kanyakumari District 629177",CS,COMPUTER SCIENCE AND ENGINEERING,153.24,92.5,,,,142.045,83.5,,,4984CS,142.045,117.82125,Marthandam College of Engineering & Technology," Kuttakuzhi, Veeyanoor Post",Kanyakumari,629177,"Kanyakumari, Tamil Nadu, India",FALSE,FALSE,73,TRUE,FALSE,50,FALSE,FALSE,58,FALSE,FALSE,FALSE,181
62b0bb268da21573831b46ae,1207,"Kings Engineering College, Sriperumpudur Taluk, Kancheepuram District 602105",BM,BIO MEDICAL ENGINEERING,165.955,121.24,156.56,142.12,,,135.99,149.65,,1207BM,142.12,145.2525,Kings Engineering College,Sriperumpudur Taluk,Kancheepuram,602105,"Kancheepuram, Tamil Nadu, India",FALSE,FALSE,66,TRUE,FALSE,53,FALSE,FALSE,53,FALSE,FALSE,FALSE,172
62b0bb268da21573831b47c6,1325,"St. Joseph College of Engineering, Trinity Campus, Nemili, Sriperumpudur Taluk, Kancheepuram District 602105",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,143.5,104,,,142.24,,,,,1325EE,142.24,129.9133333,St. Joseph College of Engineering," Trinity Campus;Nemili, Sriperumpudur Taluk",Kancheepuram,602105,"Kancheepuram, Tamil Nadu, India",FALSE,FALSE,63,TRUE,FALSE,52,FALSE,FALSE,53,FALSE,FALSE,FALSE,168
62b0bb268da21573831b4893,1503,"Arulmigu  Meenakshi Amman College of Engineering, Vadamavandal,Thiruvannamalai District 604410",IT,INFORMATION TECHNOLOGY,157.81,122.19,,142.32,,,,,,1503IT,142.32,140.7733333,Arulmigu  Meenakshi Amman College of Engineering,Vadamavandal,Thiruvannamalai,604410,"Thiruvannamalai, Tamil Nadu, India",FALSE,FALSE,71,TRUE,FALSE,52,FALSE,FALSE,62,FALSE,FALSE,FALSE,185
62b0bb268da21573831b48ca,1517,"Thirumalai Engineering College, Kilambi, Kancheepuram District 631551",IT,INFORMATION TECHNOLOGY,150.71,122,,142.615,,,121.615,,,1517IT,142.615,134.235,Thirumalai Engineering College,Kilambi,Kancheepuram,631551,"Kancheepuram, Tamil Nadu, India",FALSE,FALSE,71,TRUE,FALSE,52,FALSE,FALSE,53,FALSE,FALSE,FALSE,176
62b0bb288da21573831b4f76,5530,"SSM Institute of Engineering and Technology, Kuttathupatti Village, Sindalaigundu Post, Dindigul District 624002",ME,MECHANICAL ENGINEERING,151.195,122.5,141.67,,,142.755,,,,5530ME,142.755,139.53,SSM Institute of Engineering and Technology," Kuttathupatti Village, Sindalaigundu Post",Dindigul,624002,"Dindigul, Tamil Nadu, India",FALSE,FALSE,62,FALSE,FALSE,53,FALSE,FALSE,59,FALSE,FALSE,FALSE,174
62b0bb288da21573831b4f6e,5502,"Sree Raaja Raajan College of Engineering & Technology, Amaravathi Village, Amaravathi Pudur Post, Karaikudi, Sivagangai District 630301",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,147.045,135.77,132.7,,142.815,,141.5,,,5502EC,142.815,139.966,Sree Raaja Raajan College of Engineering & Technology," Amaravathi Village, Amaravathi Pudur Post, Karaikudi",Sivagangai,630301,"Sivagangai, Tamil Nadu, India",FALSE,FALSE,65,TRUE,FALSE,25,FALSE,FALSE,54,FALSE,FALSE,FALSE,144
62b0bb288da21573831b4edf,4972,"AMRITA  College of Engineering and Technology, Erachakulam Post, Kanyakumari District 629902",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,157.085,141.355,,,,143.1,154.805,,,4972EC,143.1,149.08625,AMRITA  College of Engineering and Technology,Erachakulam Post,Kanyakumari,629902,"Kanyakumari, Tamil Nadu, India",FALSE,FALSE,65,TRUE,FALSE,25,FALSE,FALSE,58,FALSE,FALSE,FALSE,148
62b0bb268da21573831b4681,1126,"J N N Institute of Engineering, Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102",RM,ROBOTICS AND AUTOMATION,146.53,142.24,,143.13,,,141.705,,,1126RM,143.13,143.40125,J N N Institute of Engineering," Ushaa Garden, Kannigaipair Village, Uthukottai Taluk",Thiruvallur,601102,"Thiruvallur, Tamil Nadu, India",FALSE,FALSE,67,TRUE,FALSE,58,TRUE,FALSE,54,FALSE,FALSE,FALSE,179
62b0bb288da21573831b4f2b,4994,"J P College of Engineering, College Road, Ayakudy, Tenkasi Taluk, Tenkasi District 627852",CS,COMPUTER SCIENCE AND ENGINEERING,162.42,141.615,155.44,,143.205,,138.85,153.925,,4994CS,143.205,149.2425,J P College of Engineering," College Road, Ayakudy, Tenkasi Taluk",Tenkasi,627852,"Tenkasi, Tamil Nadu, India",FALSE,FALSE,69,TRUE,FALSE,50,FALSE,FALSE,69,FALSE,FALSE,FALSE,188
62b0bb288da21573831b4fff,5942,"Ultra College of Engineering and  Technology, Kodikulam, 1 Bit Village, Madurai-Chennai Highway, Madurai District 625104",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,150.585,102.5,140.24,,143.525,,,,,5942EC,143.525,134.2125,Ultra College of Engineering and  Technology," Kodikulam, 1 Bit Village, Madurai-Chennai Highway",Madurai,625104,"Madurai, Tamil Nadu, India",FALSE,FALSE,70,TRUE,FALSE,25,FALSE,FALSE,52,FALSE,FALSE,FALSE,147
62b0bb268da21573831b48f8,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CL,CHEMICAL  ENGINEERING (SS),191.735,190.67,188.5,188,188,191.5,184.715,,171.39,2CL,567.5,186.81375,University Departments of Anna University," Chennai - ACT Campus;Sardar Patel Road, Guindy",Chennai,600025,"Chennai, Tamil Nadu, India",FALSE,TRUE,51,FALSE,FALSE,54,TRUE,TRUE,51,FALSE,TRUE,TRUE,156
62b0bb278da21573831b4d06,3803,"Anjalai Ammal-Mahalingam Engineering College, Kovilvenni, Thiruvarur District 614403",ME,MECHANICAL ENGINEERING,154.815,122.5,149.045,,143.695,,148.775,,,3803ME,143.695,143.766,Anjalai Ammal-Mahalingam Engineering College,Kovilvenni,Thiruvarur,614403,"Thiruvarur, Tamil Nadu, India",FALSE,FALSE,59,FALSE,FALSE,53,FALSE,FALSE,59,FALSE,FALSE,FALSE,171
62b0bb288da21573831b4e20,4680,"AAA College of Engineering and Technology, Kamarajar Educational Road, Amathur Village, Sivakasi, Virudhunagar District 626005",CE,CIVIL  ENGINEERING,158.385,133.185,,,143.85,,140.87,,,4680CE,143.85,144.0725,AAA College of Engineering and Technology," Kamarajar Educational Road, Amathur Village, Sivakasi",Virudhunagar,626005,"Virudhunagar, Tamil Nadu, India",FALSE,FALSE,63,FALSE,FALSE,53,FALSE,FALSE,55,FALSE,FALSE,FALSE,171
62b0bb278da21573831b4a5e,2629,"Sengunthar College of Engineering, Tiruchengode, Namakkal District 637205",MD,MEDICAL ELECTRONICS ENGINEERING,150.64,126.185,139.365,,144.045,,84,133.9,,2629MD,144.045,129.6891667,Sengunthar College of Engineering,Tiruchengode,Namakkal,637205,"Namakkal, Tamil Nadu, India",FALSE,FALSE,74,TRUE,FALSE,65,FALSE,FALSE,61,FALSE,FALSE,FALSE,200
62b0bb268da21573831b471b,1226,"P T Lee Chengalvaraya Naicker College of Engineering and Technology, Oovery, Veliyur Post, Kancheepuram District 631 502",ME,MECHANICAL ENGINEERING,149.185,119.475,,144.19,,,139.24,,,1226ME,144.19,138.0225,P T Lee Chengalvaraya Naicker College of Engineering and Technology," Oovery, Veliyur Post",Kancheepuram,631502,"Kancheepuram, Tamil Nadu, India",FALSE,FALSE,67,FALSE,FALSE,53,FALSE,FALSE,53,FALSE,FALSE,FALSE,173
62b0bb278da21573831b4b24,2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi Post, Erode District 638057",RM,ROBOTICS AND AUTOMATION,164.495,83,162.43,144.37,,,158.42,162.92,,2707RM,144.37,145.9391667,Erode Sengunthar Engineering College (Autonomous),Thudupathi Post,Erode,638057,"Erode, Tamil Nadu, India",FALSE,FALSE,65,TRUE,FALSE,58,FALSE,FALSE,55,FALSE,FALSE,FALSE,178
62b0bb268da21573831b47d1,1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",AD,Artificial Intelligence and Data Science,191.36,190,188.275,187.075,183.9,188.99,179.545,159.365,151,1399AD,559.965,179.9455556,Chennai Institute of Technology," Puduper Village, Nandambakkam Post, Kundrathur",Chennai,600069,"Chennai, Tamil Nadu, India",FALSE,FALSE,53,TRUE,TRUE,54,TRUE,TRUE,51,FALSE,TRUE,TRUE,158
62b0bb288da21573831b4e77,4952,"C S I Institute of Technology, Thovalai, Kanyakumari District 629302",CS,COMPUTER SCIENCE AND ENGINEERING,144.76,125.5,139.525,144.7,,,129.33,,,4952CS,144.7,136.763,C S I Institute of Technology,Thovalai,Kanyakumari,629302,"Kanyakumari, Tamil Nadu, India",FALSE,FALSE,67,TRUE,FALSE,50,FALSE,FALSE,58,FALSE,FALSE,FALSE,175
62b0bb288da21573831b4feb,5930,"SBM College of Engineering and Technology, Thamaraipady, T N Paraipatti Pirivu, Dindigul District 624005",CS,COMPUTER SCIENCE AND ENGINEERING,153.56,142.475,,144.745,,,94,149.615,,5930CS,144.745,136.879,SBM College of Engineering and Technology," Thamaraipady, T N Paraipatti Pirivu",Dindigul,624005,"Dindigul, Tamil Nadu, India",FALSE,FALSE,73,TRUE,FALSE,50,FALSE,FALSE,59,FALSE,FALSE,FALSE,182
62b0bb288da21573831b4ebf,4965,"P S R  Engineering College (Autonomous), Appayanaickenpatti, Sevalpatti, Virudhunagar District 626140",ME,MECHANICAL ENGINEERING,154.325,132.175,148.13,,144.75,,,,,4965ME,144.75,144.845,P S R  Engineering College (Autonomous)," Appayanaickenpatti, Sevalpatti",Virudhunagar,626140,"Virudhunagar, Tamil Nadu, India",FALSE,FALSE,62,FALSE,FALSE,53,FALSE,FALSE,55,FALSE,FALSE,FALSE,170
62b0bb288da21573831b4ebe,4965,"P S R  Engineering College (Autonomous), Appayanaickenpatti, Sevalpatti, Virudhunagar District 626140",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,156.11,145.47,,,144.845,,,,,4965EE,144.845,148.8083333,P S R  Engineering College (Autonomous)," Appayanaickenpatti, Sevalpatti",Virudhunagar,626140,"Virudhunagar, Tamil Nadu, India",FALSE,FALSE,62,TRUE,FALSE,52,FALSE,FALSE,55,FALSE,FALSE,FALSE,169
